date,product_id,product_name,category,price,discount,units_sold,revenue,store_id,region
2024-11-12,P404,Wooden Bookshelf,Home,14123.28,5,21,281759.44,S05,West
2024-11-12,P501,Face Moisturizer,Beauty,1677.68,0,32,53685.76,S02,North
2024-11-12,P202,Women Kurti,Fashion,659.82,30,27,12470.6,S03,East
2024-11-12,P401,Stainless Steel Cookware,Home,8339.49,20,21,140103.43,S03,South
2024-11-12,P401,Stainless Steel Cookware,Home,8071.51,25,25,151340.81,S07,South
2024-11-12,P506,Perfume 100ml,Beauty,1898.86,15,42,67789.3,S01,East
2024-11-12,P205,Formal Blazer,Fashion,2738.17,30,26,49834.69,S09,West
2024-11-13,P202,Women Kurti,Fashion,493.41,10,42,18650.9,S04,North
2024-11-13,P306,Mixed Nuts 500g,Grocery,474.36,40,128,36430.85,S08,South
2024-11-13,P102,Laptop Pro,Electronics,6947.98,0,10,69479.8,S09,North
2024-11-13,P201,Men Casual Shirt,Fashion,2347.83,15,26,51887.04,S03,West
2024-11-13,P101,Smartphone X1,Electronics,24451.96,30,23,393676.56,S01,West
2024-11-13,P205,Formal Blazer,Fashion,3538.99,40,45,95552.73,S08,East
2024-11-13,P105,Tablet Z2,Electronics,19267.88,40,30,346821.84,S08,West
2024-11-13,P404,Wooden Bookshelf,Home,4854.47,10,27,117963.62,S06,North
2024-11-13,P406,Air Purifier,Home,6035.56,10,23,124936.09,S01,East
2024-11-13,P506,Perfume 100ml,Beauty,1607.03,5,26,39693.64,S03,West
2024-11-13,P406,Air Purifier,Home,11734.39,15,21,209458.86,S05,East
2024-11-13,P305,Green Tea Pack,Grocery,417.55,10,65,24426.67,S06,East
2024-11-13,P504,Lipstick Set,Beauty,119.18,20,38,3623.07,S08,North
2024-11-13,P401,Stainless Steel Cookware,Home,1243.56,25,32,29845.44,S10,West
2024-11-13,P304,Organic Honey,Grocery,471.22,0,52,24503.44,S09,West
2024-11-14,P206,Summer Dress,Fashion,4578.22,40,40,109877.28,S08,North
2024-11-14,P506,Perfume 100ml,Beauty,1281.63,5,23,28003.62,S09,South
2024-11-14,P103,Wireless Earbuds,Electronics,15879.27,5,15,226279.6,S06,West
2024-11-14,P101,Smartphone X1,Electronics,31899.81,25,18,430647.44,S04,East
2024-11-14,P405,LED Desk Lamp,Home,2896.63,0,273,790779.99,S01,West
2024-11-14,P201,Men Casual Shirt,Fashion,4456.74,0,29,129245.46,S10,North
2024-11-14,P106,Bluetooth Speaker,Electronics,59585.79,25,15,670340.14,S08,South
2024-11-14,P503,Sunscreen SPF50,Beauty,1818.41,40,43,46914.98,S05,East
2024-11-14,P405,LED Desk Lamp,Home,13183.51,5,25,313108.36,S08,West
2024-11-14,P203,Denim Jeans,Fashion,3219.1,40,44,84984.24,S01,East
2024-11-14,P303,Whole Wheat Flour,Grocery,476.26,25,93,33219.14,S08,East
2024-11-14,P401,Stainless Steel Cookware,Home,1579.46,30,30,33168.66,S02,West
2024-11-14,P302,Sunflower Oil 1L,Grocery,423.22,15,81,29138.7,S07,South
2024-11-14,P103,Wireless Earbuds,Electronics,44271.6,30,11,340891.32,S09,East
2024-11-15,P103,Wireless Earbuds,Electronics,5007.09,10,12,54076.57,S05,West
2024-11-15,P505,Body Lotion,Beauty,2608.38,5,34,84250.67,S08,West
2024-11-15,P304,Organic Honey,Grocery,203.66,30,91,12973.14,S10,East
2024-11-15,P205,Formal Blazer,Fashion,3737.38,5,42,149121.46,S06,North
2024-11-15,P503,Sunscreen SPF50,Beauty,2388.1,10,31,66627.99,S02,East
2024-11-15,P504,Lipstick Set,Beauty,2568.3,0,35,89890.5,S08,West
2024-11-15,P504,Lipstick Set,Beauty,1184.2,40,41,29131.32,S07,North
2024-11-15,P101,Smartphone X1,Electronics,3070.6,30,10,21494.2,S03,South
2024-11-15,P206,Summer Dress,Fashion,3643.62,0,24,87446.88,S06,East
2024-11-15,P204,Sports Shoes,Fashion,3874.47,0,27,104610.69,S01,South
2024-11-15,P502,Hair Serum,Beauty,893.8,40,53,28422.84,S01,West
2024-11-15,P404,Wooden Bookshelf,Home,5936.09,10,27,144246.99,S04,North
2024-11-15,P401,Stainless Steel Cookware,Home,2987.65,10,27,72599.9,S01,South
2024-11-16,P306,Mixed Nuts 500g,Grocery,198.12,15,89,14987.78,S03,East
2024-11-16,P404,Wooden Bookshelf,Home,14662.87,5,16,222875.62,S03,East
2024-11-16,P206,Summer Dress,Fashion,790.96,10,43,30610.15,S08,South
2024-11-16,P302,Sunflower Oil 1L,Grocery,204.8,5,96,18677.76,S05,East
2024-11-16,P504,Lipstick Set,Beauty,461.01,10,40,16596.36,S04,East
2024-11-16,P505,Body Lotion,Beauty,2590.1,30,63,114223.41,S01,North
2024-11-16,P304,Organic Honey,Grocery,65.53,10,81,4777.14,S05,South
2024-11-16,P302,Sunflower Oil 1L,Grocery,148.16,30,115,11926.88,S05,West
2024-11-16,P403,Wall Clock,Home,6985.67,0,25,174641.75,S09,West
2024-11-17,P401,Stainless Steel Cookware,Home,4815.68,30,34,114613.18,S07,North
2024-11-17,P401,Stainless Steel Cookware,Home,7484.96,30,29,151944.69,S09,East
2024-11-17,P501,Face Moisturizer,Beauty,2992.84,0,42,125699.28,S10,West
2024-11-17,P406,Air Purifier,Home,13016.11,40,45,351434.97,S05,North
2024-11-17,P401,Stainless Steel Cookware,Home,9966.46,0,34,338859.64,S08,East
2024-11-17,P102,Laptop Pro,Electronics,56106.55,5,19,1012723.23,S06,West
2024-11-17,P302,Sunflower Oil 1L,Grocery,188.8,15,84,13480.32,S03,East
2024-11-17,P106,Bluetooth Speaker,Electronics,2122.06,5,14,28223.4,S09,North
2024-11-17,P401,Stainless Steel Cookware,Home,8555.54,20,0,0.0,S03,East
2024-11-17,P105,Tablet Z2,Electronics,9544.74,10,16,137444.26,S04,West
2024-11-17,P501,Face Moisturizer,Beauty,510.81,0,42,21454.02,S08,West
2024-11-18,P302,Sunflower Oil 1L,Grocery,657.77,30,75,34532.92,S04,West
2024-11-18,P306,Mixed Nuts 500g,Grocery,283.14,10,55,14015.43,S03,West
2024-11-18,P502,Hair Serum,Beauty,1588.81,20,45,57197.16,S06,South
2024-11-18,P504,Lipstick Set,Beauty,1795.2,10,29,46854.72,S02,East
2024-11-18,P103,Wireless Earbuds,Electronics,48123.1,5,12,548603.34,S09,West
2024-11-18,P506,Perfume 100ml,Beauty,788.59,0,35,27600.65,S06,West
2024-11-18,P404,Wooden Bookshelf,Home,2973.7,0,17,50552.9,S04,South
2024-11-18,P301,Basmati Rice 5kg,Grocery,301.5,20,83,20019.6,S10,South
2024-11-18,P402,Cotton Bedsheet,Home,11090.29,30,26,201843.28,S03,East
2024-11-18,P502,Hair Serum,Beauty,1643.54,0,32,52593.28,S10,West
2024-11-18,P501,Face Moisturizer,Beauty,853.56,5,52,42165.86,S01,North
2024-11-18,P402,Cotton Bedsheet,Home,3466.87,40,28,58243.42,S06,East
2024-11-18,P106,Bluetooth Speaker,Electronics,3794.58,0,13,49329.54,S06,North
2024-11-18,P502,Hair Serum,Beauty,2621.47,10,35,82576.3,S08,South
2024-11-18,P503,Sunscreen SPF50,Beauty,1055.06,10,41,38931.71,S01,West
2024-11-18,P204,Sports Shoes,Fashion,4194.56,10,31,117028.22,S07,North
2024-11-18,P506,Perfume 100ml,Beauty,2648.08,10,40,95330.88,S04,East
2024-11-18,P501,Face Moisturizer,Beauty,1964.66,5,34,63458.52,S02,South
2024-11-18,P401,Stainless Steel Cookware,Home,4910.55,25,28,103121.55,S08,West
2024-11-19,P101,Smartphone X1,Electronics,62810.9,40,18,678357.72,S10,South
2024-11-19,P301,Basmati Rice 5kg,Grocery,452.22,0,99,44769.78,S08,South
2024-11-19,P106,Bluetooth Speaker,Electronics,35803.45,40,25,537051.75,S06,North
2024-11-19,P403,Wall Clock,Home,14665.93,5,21,292585.3,S07,West
2024-11-19,P104,Smart TV 43,Electronics,70313.65,40,15,632822.85,S03,West
2024-11-19,P104,Smart TV 43,Electronics,19039.16,5,12,217046.42,S09,South
2024-11-19,P503,Sunscreen SPF50,Beauty,1615.24,30,62,70101.42,S01,West
2024-11-19,P202,Women Kurti,Fashion,2986.08,0,22,65693.76,S09,East
2024-11-19,P301,Basmati Rice 5kg,Grocery,61.16,20,72,3522.82,S02,West
2024-11-19,P205,Formal Blazer,Fashion,431.89,0,23,9933.47,S03,East
2024-11-19,P504,Lipstick Set,Beauty,1656.5,0,44,72886.0,S06,North
2024-11-19,P506,Perfume 100ml,Beauty,776.21,0,31,24062.51,S06,South
2024-11-19,P405,LED Desk Lamp,Home,2194.31,30,38,58368.65,S06,North
2024-11-19,P506,Perfume 100ml,Beauty,442.15,40,54,14325.66,S06,North
2024-11-19,P505,Body Lotion,Beauty,2845.6,20,49,111547.52,S08,North
2024-11-19,P403,Wall Clock,Home,5800.57,20,23,106730.49,S07,North
2024-11-19,P206,Summer Dress,Fashion,3332.16,10,29,86969.38,S04,West
2024-11-19,P403,Wall Clock,Home,5058.18,5,22,105715.96,S06,North
2024-11-19,P403,Wall Clock,Home,12738.15,10,17,194893.7,S09,North
2024-11-20,P405,LED Desk Lamp,Home,392.68,10,28,9895.54,S06,North
2024-11-20,P104,Smart TV 43,Electronics,61256.62,5,13,756519.26,S04,South
2024-11-20,P203,Denim Jeans,Fashion,2577.18,0,33,85046.94,S08,South
2024-11-20,P401,Stainless Steel Cookware,Home,3020.05,5,19,54511.9,S04,South
2024-11-20,P201,Men Casual Shirt,Fashion,372.99,0,33,12308.67,S07,North
2024-11-20,P301,Basmati Rice 5kg,Grocery,263.34,15,79,17683.28,S06,South
2024-11-20,P505,Body Lotion,Beauty,645.67,25,59,28570.9,S01,North
2024-11-20,P503,Sunscreen SPF50,Beauty,2286.0,20,36,65836.8,S05,East
2024-11-20,P303,Whole Wheat Flour,Grocery,381.23,10,54,18527.78,S07,East
2024-11-20,P205,Formal Blazer,Fashion,2227.52,5,24,50787.46,S04,East
2024-11-20,P101,Smartphone X1,Electronics,33410.31,0,12,400923.72,S02,West
2024-11-20,P202,Women Kurti,Fashion,4593.97,15,30,117146.24,S07,South
2024-11-21,P503,Sunscreen SPF50,Beauty,411.81,25,58,17913.74,S06,North
2024-11-21,P204,Sports Shoes,Fashion,3734.85,0,27,100840.95,S07,East
2024-11-21,P105,Tablet Z2,Electronics,75793.35,0,17,1288486.95,S06,North
2024-11-21,P406,Air Purifier,Home,14322.42,0,15,214836.3,S06,South
2024-11-21,P504,Lipstick Set,Beauty,2293.93,30,41,65835.79,S10,North
2024-11-21,P404,Wooden Bookshelf,Home,2815.49,40,45,76018.23,S06,West
2024-11-21,P502,Hair Serum,Beauty,1164.45,0,34,39591.3,S03,North
2024-11-21,P106,Bluetooth Speaker,Electronics,78707.11,15,18,1204218.78,S06,South
2024-11-21,P306,Mixed Nuts 500g,Grocery,290.97,40,93,16236.13,S04,West
2024-11-21,P301,Basmati Rice 5kg,Grocery,543.78,20,72,31321.73,S03,North
2024-11-21,P204,Sports Shoes,Fashion,976.67,40,52,30472.1,S08,North
2024-11-22,P304,Organic Honey,Grocery,311.6,30,107,23338.84,S04,North
2024-11-22,P305,Green Tea Pack,Grocery,185.71,30,128,16639.62,S06,South
2024-11-22,P301,Basmati Rice 5kg,Grocery,532.25,15,53,23977.86,S07,East
2024-11-22,P206,Summer Dress,Fashion,4438.51,30,35,108743.49,S08,East
2024-11-22,P303,Whole Wheat Flour,Grocery,103.4,25,96,7444.8,S07,East
2024-11-22,P102,Laptop Pro,Electronics,58877.84,40,17,600553.97,S06,West
2024-11-22,P206,Summer Dress,Fashion,2823.41,30,45,88937.41,S08,North
2024-11-22,P103,Wireless Earbuds,Electronics,76084.66,0,13,989100.58,S04,South
2024-11-22,P202,Women Kurti,Fashion,1602.04,5,32,48702.02,S05,South
2024-11-22,P302,Sunflower Oil 1L,Grocery,200.76,10,61,11021.72,S07,West
2024-11-22,P104,Smart TV 43,Electronics,52602.37,10,16,757474.13,S06,West
2024-11-22,P102,Laptop Pro,Electronics,16461.55,10,19,281492.51,S06,North
2024-11-22,P205,Formal Blazer,Fashion,3396.6,5,40,129070.8,S08,South
2024-11-22,P402,Cotton Bedsheet,Home,14558.11,10,18,235841.38,S02,East
2024-11-22,P504,Lipstick Set,Beauty,2635.75,25,40,79072.5,S09,North
2024-11-22,P304,Organic Honey,Grocery,511.79,25,73,28020.5,S03,West
2024-11-23,P203,Denim Jeans,Fashion,352.67,0,39,13754.13,S06,South
2024-11-23,P302,Sunflower Oil 1L,Grocery,294.51,10,78,20674.6,S03,South
2024-11-23,P402,Cotton Bedsheet,Home,9303.28,25,29,202346.34,S10,East
2024-11-23,P301,Basmati Rice 5kg,Grocery,693.6,5,121,79729.32,S04,South
2024-11-23,P303,Whole Wheat Flour,Grocery,563.34,20,176,79318.27,S01,West
2024-11-23,P205,Formal Blazer,Fashion,3952.93,15,49,164639.53,S06,East
2024-11-23,P306,Mixed Nuts 500g,Grocery,356.18,15,126,38146.88,S03,South
2024-11-23,P305,Green Tea Pack,Grocery,472.86,0,108,51068.88,S06,East
2024-11-23,P405,LED Desk Lamp,Home,11902.09,0,29,345160.61,S06,North
2024-11-23,P401,Stainless Steel Cookware,Home,5283.87,0,19,100393.53,S09,East
2024-11-23,P402,Cotton Bedsheet,Home,268.11,25,37,7440.05,S03,West
2024-11-23,P304,Organic Honey,Grocery,493.98,5,90,42235.29,S02,South
2024-11-23,P501,Face Moisturizer,Beauty,1571.99,0,39,61307.61,S08,South
2024-11-23,P205,Formal Blazer,Fashion,3926.46,0,51,200249.46,S06,North
2024-11-23,P301,Basmati Rice 5kg,Grocery,182.72,5,63,10935.79,S09,East
2024-11-23,P201,Men Casual Shirt,Fashion,1046.57,0,27,28257.39,S04,West
2024-11-24,P403,Wall Clock,Home,356.11,5,29,9810.83,S07,North
2024-11-24,P303,Whole Wheat Flour,Grocery,682.63,5,84,54473.87,S05,West
2024-11-24,P302,Sunflower Oil 1L,Grocery,464.81,20,151,56149.05,S04,North
2024-11-24,P103,Wireless Earbuds,Electronics,51702.12,20,27,1116765.79,S04,North
2024-11-24,P503,Sunscreen SPF50,Beauty,817.09,0,65,53110.85,S06,North
2024-11-24,P204,Sports Shoes,Fashion,3267.1,30,55,125783.35,S07,North
2024-11-24,P305,Green Tea Pack,Grocery,384.58,5,77,28132.03,S07,South
2024-11-24,P505,Body Lotion,Beauty,2343.62,20,40,74995.84,S03,East
2024-11-24,P306,Mixed Nuts 500g,Grocery,646.99,40,156,60558.26,S05,North
2024-11-24,P203,Denim Jeans,Fashion,2727.57,0,35,95464.95,S07,East
2024-11-24,P201,Men Casual Shirt,Fashion,3531.31,15,37,111059.7,S07,West
2024-11-24,P306,Mixed Nuts 500g,Grocery,102.99,30,173,12472.09,S10,North
2024-11-24,P103,Wireless Earbuds,Electronics,55142.36,30,29,1119389.91,S01,East
2024-11-24,P405,LED Desk Lamp,Home,5930.64,20,34,161313.41,S10,North
2024-11-24,P102,Laptop Pro,Electronics,70357.08,10,160,10131419.52,S02,East
2024-11-24,P203,Denim Jeans,Fashion,3046.43,10,52,142572.92,S06,East
2024-11-24,P405,LED Desk Lamp,Home,1241.41,10,31,34635.34,S08,West
2024-11-25,P301,Basmati Rice 5kg,Grocery,613.29,30,100,42930.3,S09,North
2024-11-25,P104,Smart TV 43,Electronics,30341.96,5,13,374723.21,S08,East
2024-11-25,P506,Perfume 100ml,Beauty,262.85,0,23,6045.55,S05,South
2024-11-25,P305,Green Tea Pack,Grocery,479.45,25,98,35239.57,S08,West
2024-11-25,P102,Laptop Pro,Electronics,13913.46,25,12,125221.14,S07,East
2024-11-25,P506,Perfume 100ml,Beauty,1935.69,30,46,62329.22,S07,South
2024-11-25,P202,Women Kurti,Fashion,2444.44,25,37,67833.21,S02,West
2024-11-25,P503,Sunscreen SPF50,Beauty,2419.72,40,42,60976.94,S08,East
2024-11-25,P201,Men Casual Shirt,Fashion,2283.69,5,40,86780.22,S04,North
2024-11-26,P306,Mixed Nuts 500g,Grocery,687.5,5,68,44412.5,S05,West
2024-11-26,P406,Air Purifier,Home,9733.18,0,19,184930.42,S02,East
2024-11-26,P304,Organic Honey,Grocery,319.06,5,65,19701.96,S08,West
2024-11-26,P204,Sports Shoes,Fashion,2203.47,10,36,71392.43,S04,South
2024-11-26,P506,Perfume 100ml,Beauty,1055.71,15,41,36791.49,S05,West
2024-11-26,P201,Men Casual Shirt,Fashion,1093.28,5,38,39467.41,S04,South
2024-11-26,P505,Body Lotion,Beauty,2647.64,30,40,74133.92,S07,East
2024-11-26,P102,Laptop Pro,Electronics,79413.93,30,15,833846.26,S07,North
2024-11-26,P501,Face Moisturizer,Beauty,224.85,30,35,5508.82,S09,South
2024-11-26,P406,Air Purifier,Home,13817.28,0,21,290162.88,S10,North
2024-11-26,P101,Smartphone X1,Electronics,36782.86,0,10,367828.6,S02,West
2024-11-27,P101,Smartphone X1,Electronics,76178.99,10,10,685610.91,S05,West
2024-11-27,P106,Bluetooth Speaker,Electronics,25613.47,5,17,413657.54,S06,East
2024-11-27,P206,Summer Dress,Fashion,4263.22,40,45,115106.94,S10,South
2024-11-27,P405,LED Desk Lamp,Home,1583.65,40,22,20904.18,S06,South
2024-11-27,P302,Sunflower Oil 1L,Grocery,193.85,20,78,12096.24,S02,West
2024-11-27,P405,LED Desk Lamp,Home,10698.42,10,12,115542.94,S05,East
2024-11-27,P402,Cotton Bedsheet,Home,2358.89,30,27,44583.02,S10,East
2024-11-27,P405,LED Desk Lamp,Home,5847.97,15,27,134210.91,S02,West
2024-11-27,P501,Face Moisturizer,Beauty,276.5,0,30,8295.0,S08,North
2024-11-27,P505,Body Lotion,Beauty,544.13,5,30,15507.7,S09,North
2024-11-27,P503,Sunscreen SPF50,Beauty,2514.48,5,28,66885.17,S07,North
2024-11-27,P501,Face Moisturizer,Beauty,1242.32,10,31,34660.73,S03,North
2024-11-27,P403,Wall Clock,Home,873.17,40,27,14145.35,S04,East
2024-11-27,P201,Men Casual Shirt,Fashion,4511.1,15,49,187887.32,S06,West
2024-11-27,P401,Stainless Steel Cookware,Home,6856.02,10,19,117237.94,S03,East
2024-11-27,P301,Basmati Rice 5kg,Grocery,393.94,25,98,28954.59,S04,South
2024-11-27,P502,Hair Serum,Beauty,536.98,10,32,15465.02,S07,South
2024-11-27,P503,Sunscreen SPF50,Beauty,1916.82,10,33,56929.55,S02,West
2024-11-27,P401,Stainless Steel Cookware,Home,362.09,40,29,6300.37,S02,South
2024-11-28,P106,Bluetooth Speaker,Electronics,19127.22,0,17,325162.74,S04,North
2024-11-28,P501,Face Moisturizer,Beauty,1805.18,5,36,61737.16,S03,West
2024-11-28,P504,Lipstick Set,Beauty,1288.31,5,28,34269.05,S09,East
2024-11-28,P401,Stainless Steel Cookware,Home,6550.26,20,35,183407.28,S04,West
2024-11-28,P303,Whole Wheat Flour,Grocery,531.07,25,74,29474.39,S09,South
2024-11-28,P105,Tablet Z2,Electronics,70440.87,30,22,1084789.4,S05,North
2024-11-28,P501,Face Moisturizer,Beauty,1994.12,0,18,35894.16,S09,North
2024-11-28,P102,Laptop Pro,Electronics,48335.4,0,12,580024.8,S06,West
2024-11-28,P101,Smartphone X1,Electronics,54992.48,30,19,731399.98,S08,South
2024-11-28,P503,Sunscreen SPF50,Beauty,1528.69,5,30,43567.67,S10,South
2024-11-28,P101,Smartphone X1,Electronics,15879.98,40,23,219143.72,S06,South
2024-11-28,P304,Organic Honey,Grocery,145.23,0,85,12344.55,S01,East
2024-11-28,P303,Whole Wheat Flour,Grocery,289.22,20,82,18972.83,S08,North
2024-11-28,P303,Whole Wheat Flour,Grocery,675.15,15,81,46484.08,S10,North
2024-11-28,P102,Laptop Pro,Electronics,32897.56,10,19,562548.28,S06,North
2024-11-28,P503,Sunscreen SPF50,Beauty,2165.13,10,38,74047.45,S01,North
2024-11-28,P102,Laptop Pro,Electronics,51298.72,10,17,784870.42,S02,North
2024-11-28,P302,Sunflower Oil 1L,Grocery,612.01,15,108,56182.52,S04,West
2024-11-28,P504,Lipstick Set,Beauty,571.61,10,25,12861.23,S03,East
2024-11-28,P506,Perfume 100ml,Beauty,945.75,20,45,34047.0,S04,West
2024-11-28,P205,Formal Blazer,Fashion,3914.04,40,44,103330.66,S07,West
2024-11-29,P306,Mixed Nuts 500g,Grocery,254.76,30,103,18368.2,S05,West
2024-11-29,P203,Denim Jeans,Fashion,4450.2,30,40,124605.6,S01,East
2024-11-29,P505,Body Lotion,Beauty,755.98,0,39,29483.22,S05,South
2024-11-29,P504,Lipstick Set,Beauty,1898.49,0,37,70244.13,S01,West
2024-11-29,P506,Perfume 100ml,Beauty,2241.77,5,24,51112.36,S03,West
2024-11-29,P401,Stainless Steel Cookware,Home,7909.56,30,27,149490.68,S07,North
2024-11-29,P304,Organic Honey,Grocery,635.72,30,96,42720.38,S03,South
2024-11-29,P304,Organic Honey,Grocery,109.43,40,122,8010.28,S09,North
2024-11-29,P105,Tablet Z2,Electronics,32195.73,10,16,463618.51,S08,North
2024-11-30,P202,Women Kurti,Fashion,758.82,10,40,27317.52,S05,East
2024-11-30,P403,Wall Clock,Home,6987.29,10,29,182368.27,S04,South
2024-11-30,P504,Lipstick Set,Beauty,604.8,40,74,26853.12,S06,West
2024-11-30,P402,Cotton Bedsheet,Home,4932.29,40,38,112456.21,S03,East
2024-11-30,P305,Green Tea Pack,Grocery,345.1,5,89,29178.21,S04,West
2024-11-30,P302,Sunflower Oil 1L,Grocery,309.91,40,191,35515.69,S04,South
2024-11-30,P101,Smartphone X1,Electronics,76582.33,10,13,896013.26,S09,East
2024-11-30,P304,Organic Honey,Grocery,521.06,30,88,32097.3,S09,East
2024-11-30,P402,Cotton Bedsheet,Home,14378.63,25,35,377439.04,S04,North
2024-11-30,P106,Bluetooth Speaker,Electronics,43603.26,10,19,745615.75,S09,South
2024-12-01,P405,LED Desk Lamp,Home,3942.82,25,32,94627.68,S05,West
2024-12-01,P406,Air Purifier,Home,2709.47,0,28,75865.16,S02,West
2024-12-01,P401,Stainless Steel Cookware,Home,8869.45,0,21,186258.45,S09,East
2024-12-01,P205,Formal Blazer,Fashion,2097.51,5,30,59779.04,S03,West
2024-12-01,P501,Face Moisturizer,Beauty,1106.89,10,45,44829.05,S10,North
2024-12-01,P202,Women Kurti,Fashion,1361.68,15,45,52084.26,S01,East
2024-12-01,P206,Summer Dress,Fashion,4641.89,10,41,171285.74,S08,North
2024-12-01,P103,Wireless Earbuds,Electronics,74379.47,5,15,1059907.45,S06,East
2024-12-01,P205,Formal Blazer,Fashion,1048.35,25,49,38526.86,S03,West
2024-12-01,P106,Bluetooth Speaker,Electronics,60506.52,10,12,653470.42,S09,West
2024-12-01,P305,Green Tea Pack,Grocery,184.52,10,107,17769.28,S10,North
2024-12-01,P201,Men Casual Shirt,Fashion,2944.74,10,42,111311.17,S07,North
2024-12-01,P106,Bluetooth Speaker,Electronics,34425.42,30,17,409662.5,S03,North
2024-12-01,P204,Sports Shoes,Fashion,3874.88,40,50,116246.4,S08,East
2024-12-01,P102,Laptop Pro,Electronics,21476.4,0,17,365098.8,S05,North
2024-12-01,P501,Face Moisturizer,Beauty,1218.08,0,24,29233.92,S09,South
2024-12-02,P401,Stainless Steel Cookware,Home,9769.11,0,22,214920.42,S04,West
2024-12-02,P205,Formal Blazer,Fashion,4860.64,10,26,113738.98,S05,South
2024-12-02,P306,Mixed Nuts 500g,Grocery,252.6,0,49,12377.4,S10,East
2024-12-02,P305,Green Tea Pack,Grocery,712.38,40,126,53855.93,S08,South
2024-12-02,P506,Perfume 100ml,Beauty,140.31,5,37,4931.9,S02,West
2024-12-02,P204,Sports Shoes,Fashion,2318.81,5,29,63883.22,S05,West
2024-12-02,P405,LED Desk Lamp,Home,368.84,10,28,9294.77,S06,West
2024-12-02,P303,Whole Wheat Flour,Grocery,395.62,40,112,26585.66,S08,West
2024-12-02,P202,Women Kurti,Fashion,568.65,0,31,17628.15,S06,West
2024-12-02,P302,Sunflower Oil 1L,Grocery,478.06,30,162,54212.0,S06,North
2024-12-02,P201,Men Casual Shirt,Fashion,2041.2,0,28,57153.6,S01,East
2024-12-02,P404,Wooden Bookshelf,Home,2724.14,15,20,46310.38,S02,East
2024-12-02,P202,Women Kurti,Fashion,4203.8,10,22,83235.24,S09,South
2024-12-02,P304,Organic Honey,Grocery,794.87,5,97,73247.27,S04,North
2024-12-02,P404,Wooden Bookshelf,Home,3719.37,10,19,63601.23,S02,South
2024-12-02,P205,Formal Blazer,Fashion,3987.75,5,31,117439.24,S01,West
2024-12-02,P306,Mixed Nuts 500g,Grocery,700.23,0,48,33611.04,S02,East
2024-12-02,P501,Face Moisturizer,Beauty,152.87,5,18,2614.08,S07,East
2024-12-02,P501,Face Moisturizer,Beauty,762.91,25,45,25748.21,S01,West
2024-12-02,P402,Cotton Bedsheet,Home,4656.74,15,18,71248.12,S03,East
2024-12-03,P205,Formal Blazer,Fashion,2858.88,25,38,81478.08,S02,West
2024-12-03,P303,Whole Wheat Flour,Grocery,674.03,5,76,48664.97,S07,North
2024-12-03,P105,Tablet Z2,Electronics,4879.67,0,9,43917.03,S03,South
2024-12-03,P204,Sports Shoes,Fashion,1666.3,10,18,26994.06,S09,North
2024-12-03,P303,Whole Wheat Flour,Grocery,556.25,0,67,37268.75,S07,East
2024-12-03,P305,Green Tea Pack,Grocery,52.85,40,91,2885.61,S09,North
2024-12-03,P401,Stainless Steel Cookware,Home,551.19,10,22,10913.56,S08,East
2024-12-03,P202,Women Kurti,Fashion,4712.67,0,330,1555181.1,S09,North
2024-12-03,P401,Stainless Steel Cookware,Home,12835.72,5,16,195102.94,S09,North
2024-12-03,P201,Men Casual Shirt,Fashion,478.07,0,22,10517.54,S08,East
2024-12-03,P406,Air Purifier,Home,5025.98,0,11,55285.78,S09,East
2024-12-03,P305,Green Tea Pack,Grocery,84.19,25,93,5872.25,S02,East
2024-12-03,P206,Summer Dress,Fashion,3780.97,0,29,109648.13,S04,North
2024-12-04,P502,Hair Serum,Beauty,2590.28,20,33,68383.39,S02,South
2024-12-04,P502,Hair Serum,Beauty,429.32,5,27,11012.06,S07,South
2024-12-04,P501,Face Moisturizer,Beauty,527.8,5,34,17047.94,S10,West
2024-12-04,P103,Wireless Earbuds,Electronics,12458.76,25,17,158849.19,S02,West
2024-12-04,P203,Denim Jeans,Fashion,4759.71,10,28,119944.69,S07,North
2024-12-04,P401,Stainless Steel Cookware,Home,5320.08,0,15,79801.2,S03,East
2024-12-04,P402,Cotton Bedsheet,Home,554.88,5,18,9488.45,S10,East
2024-12-04,P305,Green Tea Pack,Grocery,729.0,0,61,44469.0,S08,East
2024-12-04,P303,Whole Wheat Flour,Grocery,279.54,15,76,18058.28,S09,West
2024-12-04,P506,Perfume 100ml,Beauty,1723.55,5,28,45846.43,S09,East
2024-12-04,P402,Cotton Bedsheet,Home,7211.2,0,16,115379.2,S02,South
2024-12-04,P502,Hair Serum,Beauty,308.94,5,20,5869.86,S02,South
2024-12-05,P102,Laptop Pro,Electronics,29032.59,0,8,232260.72,S09,East
2024-12-05,P106,Bluetooth Speaker,Electronics,38299.38,10,15,517041.63,S06,South
2024-12-05,P403,Wall Clock,Home,388.69,0,20,7773.8,S04,North
2024-12-05,P201,Men Casual Shirt,Fashion,1019.2,0,19,19364.8,S02,North
2024-12-05,P303,Whole Wheat Flour,Grocery,503.01,0,55,27665.55,S02,East
2024-12-05,P302,Sunflower Oil 1L,Grocery,394.48,25,123,36390.78,S10,West
2024-12-05,P402,Cotton Bedsheet,Home,377.59,20,29,8760.09,S01,West
2024-12-05,P202,Women Kurti,Fashion,2307.48,0,23,53072.04,S09,South
2024-12-05,P106,Bluetooth Speaker,Electronics,79937.01,5,10,759401.59,S05,South
